Cables to test STAP90
72	0	0	1	2	1.75	0
73	1	0	1	0	2	0
74	0	0	1	0.25	2	0
75	0	0	1	0.5	2	0
76	0	0	1	0.75	2	0
77	0	0	1	1	2	0
78	0	0	1	1.25	2	0
79	0	0	1	1.5	2	0
80	0	0	1	1.75	2	0
81	0	0	1	2	2	0
82	0	0	1	0	0	0
83	0	0	1	0	0	0
84	0	0	1	0	0	0
85	0	0	1	0	0	0
86	0	0	1	0	0	0
87	0	0	1	0	0	0
88	0	0	1	0	0	0
89	0	0	1	0	0	0
90	1	0	1	0	0	0
91	0	0	1	0	0	0
92	0	0	1	0	0	0
93	0	0	1	0	0	0
94	0	0	1	0	0	0
95	0	0	1	0	0	0
96	0	0	1	0	0	0
97	0	0	1	0	0	0
98	0	0	1	0	0	0
99	0	0	1	0	0	0
100	0	0	1	0	0	0
101	0	0	1	0	0	0
102	0	0	1	0	0	0
103	0	0	1	0	0	0
104	0	0	1	0	0	0
105	0	0	1	0	0	0
106	0	0	1	0	0	0
107	0	0	1	0	0	0
108	0	0	1	0	0	0
109	0	0	1	0	0	0
110	0	0	1	0	0	0
111	0	0	1	0	0	0
112	0	0	1	0	0	0
113	0	0	1	0	0	0
114	0	0	1	0	0	0
115	1	0	1	0	0	0
116	0	0	1	0	0	0
117	0	0	1	0	0	0
118	0	0	1	0	0	0
119	0	0	1	0	0	0
120	0	0	1	0	0	0
121	0	0	1	0	0	0
122	0	0	1	0	0	0
123	0	0	1	0	0	0
124	0	0	1	0	0	0
125	0	0	1	0	0	0
126	0	0	1	0	0	0
127	0	0	1	0	0	0
128	0	0	1	0	0	0
129	0	0	1	0	0	0
130	0	0	1	0	0	0
131	0	0	1	0	0	0
132	0	0	1	0	0	0
133	0	0	1	0	0	0
134	0	0	1	0	0	0
135	0	0	1	0	0	0
136	0	0	1	0	0	0
137	0	0	1	0	0	0
138	0	0	1	0	0	0
139	0	0	1	0	0	0
140	1	0	1	0	0	0
141	0	0	1	0	0	0
142	0	0	1	0	0	0
143	0	0	1	0	0	0
144	0	0	1	0	0	0
145	0	0	1	0	0	0
146	0	0	1	0	0	0
147	0	0	1	0	0	0
148	0	0	1	0	0	0
149	0	0	1	0	0	0
150	0	0	1	0	0	0
151	0	0	1	0	0	0
152	0	0	1	0	0	0
153	0	0	1	0	0	0
154	0	0	1	0	0	0
155	0	0	1	0	0	0
156	0	0	1	0	0	0
157	0	0	1	0	0	0
158	0	0	1	0	0	0
159	0	0	1	0	0	0
160	0	0	1	0	0	0
161	0	0	1	0	0	0
162	0	0	1	0	0	0
163	0	0	1	0	0	0
164	0	0	1	0	0	0
165	1	0	1	0	0	0
166	0	0	1	0	0	0
167	0	0	1	0	0	0
168	0	0	1	0	0	0
169	0	0	1	0	0	0
170	0	0	1	0	0	0
171	0	0	1	0	0	0
172	0	0	1	0	0	0
173	0	0	1	0	0	0
174	0	0	1	0	0	0
175	0	0	1	0	0	0
176	0	0	1	0	0	0
177	0	0	1	0	0	0
178	0	0	1	0	0	0
179	0	0	1	0	0	0
180	0	0	1	0	0	0
181	0	0	1	0	0	0
182	0	0	1	0	0	0
183	0	0	1	0	0	0
184	0	0	1	0	0	0
185	0	0	1	0	0	0
186	0	0	1	0	0	0
187	0	0	1	0	0	0
188	0	0	1	0	0	0
189	0	0	1	0	0	0
190	1	0	1	0	0	0
191	0	0	1	0	0	0
192	0	0	1	0	0	0
193	0	0	1	0	0	0
194	0	0	1	0	0	0
195	0	0	1	0	0	0
196	0	0	1	0	0	0
197	0	0	1	0	0	0
198	0	0	1	0	0	0
199	0	0	1	0	0	0
200	0	0	1	0	0	0
201	0	0	1	0	0	0
202	0	0	1	0	0	0
203	0	0	1	0	0	0
204	0	0	1	0	0	0
205	0	0	1	0	0	0
206	0	0	1	0	0	0
207	0	0	1	0	0	0
208	0	0	1	0	0	0
209	0	0	1	0	0	0
210	0	0	1	0	0	0
211	0	0	1	0	0	0
212	0	0	1	0	0	0
213	0	0	1	0	0	0
214	0	0	1	0	0	0
215	1	0	1	0	0	0
216	0	0	1	0	0	0
217	0	0	1	0	0	0
218	0	0	1	0	0	0
219	0	0	1	0	0	0
220	0	0	1	0	0	0
221	0	0	1	0	0	0
222	0	0	1	0	0	0
223	0	0	1	0	0	0
224	0	0	1	0	0	0
225	0	0	1	0	0	0
226	0	0	1	0	0	0
227	0	0	1	0	0	0
228	0	0	1	0	0	0
229	0	0	1	0	0	0
230	0	0	1	0	0	0
231	0	0	1	0	0	0
232	0	0	1	0	0	0
233	0	0	1	0	0	0
234	0	0	1	0	0	0
235	0	0	1	0	0	0
236	0	0	1	0	0	0
237	0	0	1	0	0	0
238	0	0	1	0	0	0
239	0	0	1	0	0	0
240	1	0	1	0	0	0
241	0	0	1	0	0	0
242	0	0	1	0	0	0
243	0	0	1	0	0	0
244	0	0	1	0	0	0
245	0	0	1	0	0	0
246	0	0	1	0	0	0
247	0	0	1	0	0	0
248	0	0	1	0	0	0
249	0	0	1	0	0	0
250	0	0	1	0	0	0
251	0	0	1	0	0	0
252	0	0	1	0	0	0
253	0	0	1	0	0	0
254	0	0	1	0	0	0
255	0	0	1	0	0	0
256	0	0	1	0	0	0
257	0	0	1	0	0	0
258	0	0	1	0	0	0
259	0	0	1	0	0	0
260	0	0	1	0	0	0
261	0	0	1	0	0	0
262	0	0	1	0	0	0
263	0	0	1	0	0	0
264	0	0	1	0	0	0
265	1	0	1	0	0	0
266	0	0	1	0	0	0
267	0	0	1	0	0	0
268	0	0	1	0	0	0
269	0	0	1	0	0	0
270	0	0	1	0	0	0
271	0	0	1	0	0	0
272	0	0	1	0	0	0
273	0	0	1	0	0	0
274	0	0	1	0	0	0
275	0	0	1	0	0	0
276	0	0	1	0	0	0
277	0	0	1	0	0	0
278	0	0	1	0	0	0
279	0	0	1	0	0	0
280	0	0	1	0	0	0
281	0	0	1	0	0	0
282	0	0	1	0	0	0
283	0	0	1	0	0	0
284	0	0	1	0	0	0
285	0	0	1	0	0	0
286	0	0	1	0	0	0
287	0	0	1	0	0	0
288	0	0	1	0	0	0
289	0	0	1	0	0	0
1		289
1	1	0
2	1	0.0078125
3	1	0.015625
4	1	0.0234375
5	1	0.03125
6	1	0.0390625
7	1	0.046875
8	1	0.0546875
9	1	0.03125
10	1	0
11	1	0.015625
12	1	0.03125
13	1	0.046875
14	1	0.0625
15	1	0.078125
16	1	0.09375
17	1	0.109375
18	1	0.0625
19	1	0
20	1	0.015625
21	1	0.03125
22	1	0.046875
23	1	0.0625
24	1	0.078125
25	1	0.09375
26	1	0.109375
27	1	0.0625
28	1	0
29	1	0.015625
30	1	0.03125
31	1	0.046875
32	1	0.0625
33	1	0.078125
34	1	0.09375
35	1	0.109375
36	1	0.0625
37	1	0
38	1	0.015625
39	1	0.03125
40	1	0.046875
41	1	0.0625
42	1	0.078125
43	1	0.09375
44	1	0.109375
45	1	0.0625
46	1	0
47	1	0.015625
48	1	0.03125
49	1	0.046875
50	1	0.0625
51	1	0.078125
52	1	0.09375
53	1	0.109375
54	1	0.0625
55	1	0
56	1	0.015625
57	1	0.03125
58	1	0.046875
59	1	0.0625
60	1	0.078125
61	1	0.09375
62	1	0.109375
63	1	0.0625
64	1	0
65	1	0.015625
66	1	0.03125
67	1	0.046875
68	1	0.0625
69	1	0.078125
70	1	0.09375
71	1	0.109375
72	1	0.0625
73	1	0
74	1	0.0078125
75	1	0.015625
76	1	0.0234375
77	1	0.03125
78	1	0.0390625
79	1	0.046875
80	1	0.0546875
81	1	0.03125
82	1	0.0078125
83	1	0.0234375
84	1	0.0390625
85	1	0.0546875
86	1	0.0703125
87	1	0.0859375
88	1	0.1015625
89	1	0.1171875
90	1	0
91	1	0.03125
92	1	0.03125
93	1	0.09375
94	1	0.0625
95	1	0.15625
96	1	0.09375
97	1	0.21875
98	1	0.125
99	1	0.28125
100	1	0.15625
101	1	0.34375
102	1	0.1875
103	1	0.40625
104	1	0.21875
105	1	0.46875
106	1	0.125
107	1	0.015625
108	1	0.046875
109	1	0.078125
110	1	0.109375
111	1	0.140625
112	1	0.171875
113	1	0.203125
114	1	0.234375
115	1	0
116	1	0.03125
117	1	0.03125
118	1	0.09375
119	1	0.0625
120	1	0.15625
121	1	0.09375
122	1	0.21875
123	1	0.125
124	1	0.28125
125	1	0.15625
126	1	0.34375
127	1	0.1875
128	1	0.40625
129	1	0.21875
130	1	0.46875
131	1	0.125
132	1	0.015625
133	1	0.046875
134	1	0.078125
135	1	0.109375
136	1	0.140625
137	1	0.171875
138	1	0.203125
139	1	0.234375
140	1	0
141	1	0.03125
142	1	0.03125
143	1	0.09375
144	1	0.0625
145	1	0.15625
146	1	0.09375
147	1	0.21875
148	1	0.125
149	1	0.28125
150	1	0.15625
151	1	0.34375
152	1	0.1875
153	1	0.40625
154	1	0.21875
155	1	0.46875
156	1	0.125
157	1	0.015625
158	1	0.046875
159	1	0.078125
160	1	0.109375
161	1	0.140625
162	1	0.171875
163	1	0.203125
164	1	0.234375
165	1	0
166	1	0.03125
167	1	0.03125
168	1	0.09375
169	1	0.0625
170	1	0.15625
171	1	0.09375
172	1	0.21875
173	1	0.125
174	1	0.28125
175	1	0.15625
176	1	0.34375
177	1	0.1875
178	1	0.40625
179	1	0.21875
180	1	0.46875
181	1	0.125
182	1	0.015625
183	1	0.046875
184	1	0.078125
185	1	0.109375
186	1	0.140625
187	1	0.171875
188	1	0.203125
189	1	0.234375
190	1	0
191	1	0.03125
192	1	0.03125
193	1	0.09375
194	1	0.0625
195	1	0.15625
196	1	0.09375
197	1	0.21875
198	1	0.125
199	1	0.28125
200	1	0.15625
201	1	0.34375
202	1	0.1875
203	1	0.40625
204	1	0.21875
205	1	0.46875
206	1	0.125
207	1	0.015625
208	1	0.046875
209	1	0.078125
210	1	0.109375
211	1	0.140625
212	1	0.171875
213	1	0.203125
214	1	0.234375
215	1	0
216	1	0.03125
217	1	0.03125
218	1	0.09375
219	1	0.0625
220	1	0.15625
221	1	0.09375
222	1	0.21875
223	1	0.125
224	1	0.28125
225	1	0.15625
226	1	0.34375
227	1	0.1875
228	1	0.40625
229	1	0.21875
230	1	0.46875
231	1	0.125
232	1	0.015625
233	1	0.046875
234	1	0.078125
235	1	0.109375
236	1	0.140625
237	1	0.171875
238	1	0.203125
239	1	0.234375
240	1	0
241	1	0.03125
242	1	0.03125
243	1	0.09375
244	1	0.0625
245	1	0.15625
246	1	0.09375
247	1	0.21875
248	1	0.125
249	1	0.28125
250	1	0.15625
251	1	0.34375
252	1	0.1875
253	1	0.40625
254	1	0.21875
255	1	0.46875
256	1	0.125
257	1	0.015625
258	1	0.046875
259	1	0.078125
260	1	0.109375
261	1	0.140625
262	1	0.171875
263	1	0.203125
264	1	0.234375
265	1	0
266	1	0.03125
267	1	0.03125
268	1	0.09375
269	1	0.0625
270	1	0.15625
271	1	0.09375
272	1	0.21875
273	1	0.125
274	1	0.28125
275	1	0.15625
276	1	0.34375
277	1	0.1875
278	1	0.40625
279	1	0.21875
280	1	0.46875
281	1	0.125
282	1	0.0078125
283	1	0.0234375
284	1	0.0390625
285	1	0.0546875
286	1	0.0703125
287	1	0.0859375
288	1	0.1015625
289	1	0.1171875


9		64		1
1		3E7	    0.3     
1	1	2	11	10	82	92	107	90	91	1
2	2	3	12	11	83	94	108	92	93	1
3	3	4	13	12	84	96	109	94	95	1
4	4	5	14	13	85	98	110	96	97	1
5	5	6	15	14	86	100	111	98	99	1
6	6	7	16	15	87	102	112	100	101	1
7	7	8	17	16	88	104	113	102	103	1
8	8	9	18	17	89	106	114	104	105	1
9	10	11	20	19	107	117	132	115	116	1
10	11	12	21	20	108	119	133	117	118	1
11	12	13	22	21	109	121	134	119	120	1
12	13	14	23	22	110	123	135	121	122	1
13	14	15	24	23	111	125	136	123	124	1
14	15	16	25	24	112	127	137	125	126	1
15	16	17	26	25	113	129	138	127	128	1
16	17	18	27	26	114	131	139	129	130	1
17	19	20	29	28	132	142	157	140	141	1
18	20	21	30	29	133	144	158	142	143	1
19	21	22	31	30	134	146	159	144	145	1
20	22	23	32	31	135	148	160	146	147	1
21	23	24	33	32	136	150	161	148	149	1
22	24	25	34	33	137	152	162	150	151	1
23	25	26	35	34	138	154	163	152	153	1
24	26	27	36	35	139	156	164	154	155	1
25	28	29	38	37	157	167	182	165	166	1
26	29	30	39	38	158	169	183	167	168	1
27	30	31	40	39	159	171	184	169	170	1
28	31	32	41	40	160	173	185	171	172	1
29	32	33	42	41	161	175	186	173	174	1
30	33	34	43	42	162	177	187	175	176	1
31	34	35	44	43	163	179	188	177	178	1
32	35	36	45	44	164	181	189	179	180	1
33	37	38	47	46	182	192	207	190	191	1
34	38	39	48	47	183	194	208	192	193	1
35	39	40	49	48	184	196	209	194	195	1
36	40	41	50	49	185	198	210	196	197	1
37	41	42	51	50	186	200	211	198	199	1
38	42	43	52	51	187	202	212	200	201	1
39	43	44	53	52	188	204	213	202	203	1
40	44	45	54	53	189	206	214	204	205	1
41	46	47	56	55	207	217	232	215	216	1
42	47	48	57	56	208	219	233	217	218	1
43	48	49	58	57	209	221	234	219	220	1
44	49	50	59	58	210	223	235	221	222	1
45	50	51	60	59	211	225	236	223	224	1
46	51	52	61	60	212	227	237	225	226	1
47	52	53	62	61	213	229	238	227	228	1
48	53	54	63	62	214	231	239	229	230	1
49	55	56	65	64	232	242	257	240	241	1
50	56	57	66	65	233	244	258	242	243	1
51	57	58	67	66	234	246	259	244	245	1
52	58	59	68	67	235	248	260	246	247	1
53	59	60	69	68	236	250	261	248	249	1
54	60	61	70	69	237	252	262	250	251	1
55	61	62	71	70	238	254	263	252	253	1
56	62	63	72	71	239	256	264	254	255	1
57	64	65	74	73	257	267	282	265	266	1
58	65	66	75	74	258	269	283	267	268	1
59	66	67	76	75	259	271	284	269	270	1
60	67	68	77	76	260	273	285	271	272	1
61	68	69	78	77	261	275	286	273	274	1
62	69	70	79	78	262	277	287	275	276	1
63	70	71	80	79	263	279	288	277	278	1
64	71	72	81	80	264	281	289	279	280	1
